ID,Answer
2998,墨西哥
2999,一次世界大戰時期
3000,大朝鮮國
3001,鋼筋混凝土
3002,熱帶稀樹草原
3003,1171年
3004,《日韓合併條約》
3005,羽柴秀吉
3006,中產階級
3007,民國四十三年
3008,第45屆日本眾議院議員總選舉
3009,魏源
3010,教宗保祿六世
3011,精神醫學
3012,庫務局
3013,印度-雅利安語言
3014,元帝不重視科舉
3015,先發制人入侵薩克森和波西米亞時，引發了七年戰爭。這場戰爭對普魯士的軍隊來講是一場艱苦的戰鬥
3016,艾瑪·史東
3017,1624年
3018,第三產業
3019,兩極
3020,德宏州
3021,25個
3022,史蒂芬生
3023,查士丁尼一世
3024,華北平原
3025,振州
3026,克里米亞[UNK]靼人
3027,吳有性
3028,英國
3029,伊斯帕尼亞
3030,辛亥革命
3031,六十年代
3032,
3033,
3034,兵部右侍郎兼都察院右都御史
3035,六四天安門事件
3036,劉少奇
3037,《北京條約》
3038,2008年
3039,1988年9月20日，當時的名譽校長嚴濟慈在建校三十周年
3040,森林覆蓋率
3041,國民議會
3042,肉牛
3043,
3044,生活部
3045,工業文明崛起後特殊的文化現象之一。人類在19世紀，全面進入以科學發明和技術革命為主導的時代後，一切關注人類未來命運的文藝題材，都不可避免地要表現未來的科學技術。而這種表現，在工業革命之前是不可能的。而科幻小說最大的特徵就在於，它賦予了幻想依靠科技
3046,25萬人
3047,調整其以往只與西方資本主義國家發展關係的外交政策
3048,300公厘以下，蒸發量大於降水量，日夜溫差大，如撒哈拉沙漠、戈壁沙漠等。隨著地點的不同，降雨量和氣溫也有很大的不同，如智利阿塔卡馬沙漠位於熱帶，且幾乎全年無雨，北美的索諾蘭沙漠卻有每年近300公釐
3049,廖內省
3050,南宋洪邁
3051,淮安區境內
3052,稻田
3053,
3054,2002年
3055,50%
3056,西里爾字母
3057,荷蘭人
3058,中國共產黨紀律檢查機關
3059,第五大
3060,契約經濟
3061,水運
3062,日軍河本大作大佐
3063,保護蒙古人地位
3064,工農業
3065,資本主義
3066,四品
3067,金正恩
3068,
3069,盟國
3070,南宋紹興二十二年
3071,蘭希佩洛西
3072,1871年1月18日
3073,劉少奇
3074,90年代
3075,溫尼伯國際機場的加拿大軍事基地。基地擁有飛行運行支持部門和幾所航空培訓學校，以及加拿大空軍一師和加拿大北美空防司令部地區總部
3076,朝鮮民主主義人民共和國
3077,灌輸人民為國護國的愛國思想
3078,2部
3079,交通部觀光局東北角暨宜蘭海岸國家風景區管理處
3080,黑龍江
3081,奧勒良
3082,長水村
3083,八王之亂
3084,居民委員會
3085,民國29年
3086,降低貸款利息
3087,1980年2月24日
3088,通化市
3089,康熙帝
3090,烏茲別克斯坦
3091,玉米
3092,樺樹
3093,建設性的互補夥伴關係
3094,2006年
3095,賽丁泉天文台
3096,馬克思主義
3097,引導1000架轟炸機
3098,夫餘人
3099,清宣統二年
3100,西德
3101,製導合一
3102,足式臀位
3103,駱克道
3104,71.7公里
3105,拜占庭帝國
3106,肌源性自律性
3107,廣電總局
3108,十三翼之戰
3109,麥克阿瑟將軍
3110,腓特烈大街車站
3111,京杭大運河
3112,雲貴高原
3113,喀喇汗國
3114,1918年
3115,紅衫軍運動
3116,兵分二路
3117,烏來區
3118,綠窗口
3119,數位訊號系統
3120,希臘文化
3121,將幽州
3122,
3123,直皖戰爭
3124,1970年代
3125,曲藝表演藝術
3126,所率部隊行軍剛到豐城，寧王朱宸濠突然舉事
3127,周恩來
3128,貴霜帝國
3129,1956年
3130,南海縣
3131,92部
3132,韓國
3133,成法
3134,4000米
3135,王陽明
3136,1919年
3137,
3138,
3139,印度教
3140,青天白日勳章
3141,布爾什維克
3142,浙江紹興浙軍第二旅第六團第三連當見習官
3143,中國人民解放軍和公安的分工主要是任務不同
3144,信陽市
3145,13世紀
3146,1867年
3147,日本武士時代
3148,武漢大學
3149,貝爾格勒
3150,豐田汽車
3151,政府財政撥款
3152,1918年
3153,1972年
3154,柴油
3155,首都
3156,城東地區
3157,有絲分裂
3158,卡爾施塔特
3159,拉丁字母
3160,二氧化碳
3161,1987年
3162,《三國演義》
3163,黃琪翔
3164,中國人民銀行
3165,都市
3166,玫瑰盃[UNK]
3167,2006年
3168,土地改革
3169,喬治·盧卡斯
3170,皇家學會
3171,周恩來
3172,1739年
3173,民族文化多元化
3174,《開槍射擊令
3175,男子商人合營技術學院就讀。他的父親在那裡是一位法語老師。這所學校是布里斯托大學
3176,商業上的活力
3177,大化瑤族自治縣
3178,東側
3179,田春蔚
3180,冬季奧運會
3181,亞屬名
3182,全國經濟委員會
3183,艾薩克·牛頓
3184,馬薩諸塞州
3185,4世紀
3186,第一個階段
3187,蘇聯
3188,麗貝卡·布蘭克
3189,《東方紅》
3190,太平洋戰爭
3191,宋元豐五年
3192,強迫韓國文壇日語化
3193,彭浩翔
3194,北京
3195,1942年中
3196,
3197,南斯拉夫社會主義聯邦共和國
3198,兩年
3199,公元前194年
3200,俗世什一稅
3201,受貨幣經濟影響
3202,后妃傳
3203,1967年
3204,曼努埃爾一世
3205,
3206,31個
3207,韓國國語文學陷入空前的黑暗
3208,新北市
3209,北竿島的壁山
3210,山口鐵五郎
3211,奧圖·普萊明傑
3212,1235年
3213,莫高窟
3214,
3215,獨立議會
3216,2017年
3217,天主教
3218,新北市
3219,量子光學
3220,加勒比海
3221,1929年
3222,民間擴展到上層文人
3223,鱷魚
3224,格爾拉赫峰
3225,提出議案
3226,三跨一懸挑」形式
3227,被日本人鎮壓
3228,江北地區
3229,希臘文化
3230,19世紀
3231,中山粵菜
3232,弗拉維烏斯·奧古斯都·霍諾留
3233,左丞相阿忽台
3234,倭國
3235,1949年
3236,第四次十字軍東征
3237,學生代表大會由各系選舉之學生代表
3238,
3239,昆明原機場昆明巫家壩國際機場
3240,豐田汽車
3241,總鰭魚類
3242,負責全國邊海防工作
3243,游隼
3244,1955年
3245,馬爾吉特
3246,19世紀
3247,大爆炸理論
3248,麻省理工
3249,漢族人口居多，2010年末共有314.23萬人
3250,24位
3251,小高加索山脈
3252,經濟部
3253,軍事科研活動
3254,中國共產黨紀律檢查機關
3255,南陳後，開始要求周邊國家為其臣屬。高句麗與隋朝的關係逐漸進入戰爭狀態。開皇十年，高句麗平原王「治兵積穀，為守拒之策」，隨時準備迎戰隋朝大軍。開皇十八年，高句麗先發制人突襲遼西的營州，激怒隋文帝，引發高句麗與隋朝第一次戰爭。隋文帝遣三十萬兵分水陸兩路攻打高句麗。但隋軍因遭大雨
3256,民主黨
3257,1636年
3258,性善論
3259,平分秋色
3260,文化大革命
3261,公元第二世紀
3262,美國陸軍航空隊
3263,大蒙古國
3264,漢朝軍事壓力
3265,1924年
3266,2013年1月1日
3267,毛澤東
3268,民國39年
3269,
3270,碳融合
3271,儲備已由危機時的39億美元恢復到978億美元，外匯儲備量世界第五
3272,布爾什維克革命
3273,民國元年
3274,1909年
3275,1233年
3276,2015年
3277,卡佩爾戰爭
3278,網路龐克
3279,教會法學
3280,維多利亞湖
3281,《禁書目錄
3282,馬英九
3283,台北曲藝團
3284,朱文圭
3285,巴夏禮
3286,廣島市
3287,監理會
3288,毒品
3289,韓國
3290,沒有
3291,1891米
3292,馬來西亞
3293,烏爾蘇拉
3294,92%
3295,李算
3296,秋明州
3297,中華人民共和國憲法
3298,馬林諾夫斯基
3299,英國的政治哲學家，創立了機械唯物主義的完整體系，認為宇宙是所有機械地運動著的廣延物體的總和。他提出「自然狀態」和國家起源說，認為國家是人們為了遵守「自然法」而訂立契約所形成的，是一部人造的機器人，當君主可以履行該契約所約定的保證人民安全的職責時，人民應該對君主完全忠誠。他於1651年
3300,忽必烈
3301,荊州士族
3302,制度
3303,
3304,雙重匯率
3305,1971年
3306,1281年
3307,速度
3308,吐蕃文字
3309,小高加索山脈
3310,可以用來指揮小隊或中隊
3311,明朝
3312,動物脂肪
3313,幹線道路
3314,奈及利亞
3315,1955年
3316,976毫米
3317,拉丁帝國
3318,路易·菲利普國王
3319,台北曲藝團
3320,1913年
3321,1903年
3322,鐵元素
3323,伊斯蘭教
3324,9世紀
3325,特別警察部隊
3326,內蒙古自治政府
3327,獅子外型
3328,宋高宗
3329,
3330,美元
3331,恆星
3332,獅子派
3333,乾隆皇帝
3334,讀書會
3335,1992年
3336,西班牙
3337,朝鮮民主主義人民共和國元帥
3338,成吉思汗時代
3339,政體並未完全掌控社會經濟
3340,地中海
3341,1908年
3342,37年
3343,牡丹峰樂團團長
3344,君士坦丁八世
3345,空氣汙染
3346,1949年
3347,岳飛
3348,劉牢之
3349,105名
3350,卓袱
3351,五分之四
3352,福建華僑
3353,民族主義復活
3354,德國
3355,現代漢語
3356,集安
3357,1970年
3358,與氫結成有毒化合物硫化氫後有一股臭味
3359,隆納·雷根
3360,五年
3361,瓜拿納樹
3362,胡圖族和圖西族
3363,髒層
3364,需加壓
3365,遺傳物質
3366,破壞歐陸均勢
3367,海什木
3368,2006年
3369,白[UNK]紀中期
3370,莫里斯哈勒
3371,克勞德夏農
3372,印度
3373,1932年
3374,人口較南方多出許多
3375,1964年
3376,通俗科幻小說雜誌
3377,法語
3378,政治主張
3379,兩岸經濟合作架構協議
3380,合肥市政府
3381,理查特里維西克
3382,靠一座水泥橋相連
3383,彌爾
3384,《續資治通鑑長編》卷323宋元豐五年二月己巳條
3385,幽默
3386,無量山
3387,
3388,田納西·威廉斯
3389,十分不利
3390,現代主義
3391,1961年
3392,計劃經濟體制
3393,英國
3394,聶耳
3395,模特兒
3396,1284年
3397,民國27年
3398,悉曇體
3399,14.63萬
3400,2005年3月20日
3401,
3402,路易十三
3403,沃爾特蒙代爾
3404,1936年
3405,拒絕王公在無嗣的情況下選擇繼承人
3406,伊利諾州
3407,公元前240年
3408,獅子亨利
3409,性犯罪的原因，包括性騷擾、通姦和不正當關係等。2005年以來有18名將軍被解職，其中10人是因為性犯罪。數據顯示，自2005年到2013年，共有255名指揮官被解職，其中78人是因為性犯罪
3410,地質作用
3411,信陽長台關
3412,第三代
3413,黃大仙區
3414,忽必烈
3415,1970年，登山用途的腳踏車出現﹐腳踏車的另外一項劃時代
3416,羅馬人
3417,至元十八年
3418,新型脫殼穿甲彈
3419,德川家康
3420,高速線哈大客運專線
3421,中國民間藝術之鄉
3422,佛教
3423,恰克圖條約
3424,境內主要河流多源於南部內陸高原地區
3425,建立「1月6日獨裁
3426,巴洛克城堡
3427,臺灣
3428,協助自殺
3429,西晉
3430,美國[UNK]電視台
3431,1985年
3432,7980
3433,1991年
3434,11世紀
3435,郭松齡
3436,1935年
3437,歐」型恆星
3438,中國國民黨之政治主張
3439,鳩山一郎
3440,2014年
3441,花垣鎮
3442,農村金融體制
3443,兩年
3444,飛機與潛艇性能提升，以及導彈
3445,1976年
3446,憫農詩
3447,15個
3448,宋公
3449,希洛分基地
3450,漢地大都
3451,袁世凱
3452,蓬萊閣
3453,雨果
3454,鄧小平
3455,開放市場
3456,維爾紐斯
3457,民國時期
3458,西部片
3459,雜交帶
3460,1990年代後期或以前，香港人口是男多女少，約2000年代
3461,《斯納格的奇妙大陸》
3462,1978年
3463,儒家思想
3464,1954年
3465,
3466,粵西
3467,1897年
3468,國務院總理
3469,1920年
3470,發現了後醍醐天皇的倒幕企圖
3471,加入許多區域性的組織
3472,倭王權
3473,過海隧道
3474,1991年
3475,約瑟夫
3476,大部分的時間都在國外生活
3477,反手擊球
3478,大爆炸理論
3479,新南威爾斯學校
3480,良好行為
3481,造田興水
3482,中華人民共和國
3483,朱棣
3484,49.5萬
3485,軍隊士兵主要由穆斯林和印度教徒構成
3486,亞俄
3487,越南陳朝
3488,1941年
3489,生命線類
3490,機場快線
3491,麥茨要塞
3492,溫病學派著作《瘟疫論》，為中國最早有關傳染病研究的著作。另外有明代茅元儀的軍事書籍《武備志》，記載有當時的兵器發明
3493,歐洲
3494,古坡詩語
3495,1786年2月2日，亞洲協會
3496,19世紀晚期
3497,1991年
3498,馬祖列島
3499,中華民國
3500,1999年
3501,燈塔
3502,燈塔
3503,輕型小遊艇
3504,兩小時
3505,馬祖列島民間傳說研究〉這一篇論文是研究哪一區的民間傳說？[SEP]化協會，馬駐閩東文化交流協會，馬祖東咀文化促進協會，馬祖古版協會，連江縣攝影學會，馬祖閩東建築藝術發展協會，媽祖在馬祖文化交流協會，馬祖福，隆海花卉等。文學活動方面，2009年，連江縣
3506,
3507,連江縣政府
3508,秋季
3509,秋季
3510,農曆九月初九重陽節
3511,馬祖
3512,黃金腳
3513,解除戰地政務
3514,觀光
3515,武俠村
3516,平原地形
3517,240萬點五
3518,網球
3519,網球
3520,網球
3521,主裁判
3522,裁判
3523,正式比賽
3524,網球
3525,國家
3526,發球技術
3527,西方式握拍
3528,西方式握拍
3529,西方式握拍
3530,14世紀
3531,黃色網球
3532,制勝球
3533,制勝球
3534,非營利博物館
3535,草地
3536,一局比賽結束之後
3537,1-5
3538,失去一分
3539,四年
3540,2010年
3541,四年
3542,7175
3543,新北市
3544,新北市
3545,平溪線
3546,環狀線，都與該站共構
3547,臺北市公車聯營管理中心
3548,
3549,淡水河
3550,新北市
3551,
3552,芙蓉海水浴場內外，兩個沙灘上所搭建的表演場地
3553,新北市政府文化局
3554,2007年10月1日
3555,120餘
3556,小型地方商圈
3557,新北市
3558,
3559,南陽西支流
3560,瑞典
3561,新樂隊
3562,耶穌基督
3563,猶大書
3564,耶穌的兄弟
3565,約翰
3566,羅馬皇帝
3567,語言學
3568,啓示錄
3569,屬馬利亞
3570,屬馬利亞
3571,聯邦制
3572,歐盟
3573,150萬美元
3574,2001年3月
3575,都市再生粒子因素
3576,今天
3577,
3578,城市規劃
3579,臺灣地區
3580,周禮考工記
3581,美軍基地
3582,加入了北美區號方案
3583,菲律賓馬尼拉汗
3584,定期航班
3585,關島地區醫療城
3586,2012年
3587,撞擊米之三，造成機上254人中228人死亡
3588,關島
3589,安納塔漢島
3590,安納塔漢島
3591,珊瑚環礁
3592,c
3593,颱風走廊
3594,混凝土結構
3595,哈爾斯山脈
3596,
3597,聯合政府
3598,
3599,水稻栽種過程中，不使用化學合成農藥及化學肥料，纔有機事管理，種植生產的稻米
3600,光子
3601,溫度
3602,白[UNK]紀第三紀
3603,七克蘇魯伯撞擊事件
3604,盤古大陸
3605,晚期
3606,赤道地區
3607,費力組織
3608,非營利組織
3609,非營利組織
3610,會員大會
3611,展場模特兒
3612,局部模特兒
3613,
3614,部落
3615,音質貴族系統
3616,政客是爲了下一次的選舉，政治家卻是爲了下一代。政治人物又有爲了下一代子孫的尊嚴，自主與幸福着想，纔是真正的政治家
3617,新的政客
3618,政治人物
3619,1953年發生了617事件
3620,13日
3621,1961年8月12日
3622,年輕人
3623,1963年
3624,安靜的氣氛
3625,東北主要城市
3626,1971年4月10日
3627,44年
3628,1989年
3629,
3630,德意志民主共和國
3631,1949年
3632,1961年
3633,馬列主義
3634,計劃經濟
3635,
3636,推進人權
3637,很難取證
3638,移民
3639,
3640,德國
3641,統一社會黨
3642,2.8%
3643,1985年
3644,社會主義現實主義的藝術系
3645,俱樂部
3646,俱樂部
3647,1857年
3648,十年
3649,普通教育學校
3650,天主教
3651,1945年
3652,馬克思主義學說
3653,蘇聯
3654,聯邦德國基本法和西柏林憲法規定，其柏林隸屬於聯邦德國的一個州，三國認爲該規定同，銅陵的現實地位不符，宣佈該條款不生效，但認爲西柏林與聯邦德國間有着特殊關係
3655,金龍山
3656,釜山
3657,溫帶落葉闊葉林
3658,工業原料
3659,韓國
3660,2.1%
3661,
3662,韓國
3663,韓國
3664,美國，日本
3665,2007年5月
3666,韓國科學技術研究院
3667,韓國
3668,蘇聯
3669,蘇聯
3670,儒教
3671,甲午戰爭
3672,韓國
3673,韓國戰爭後，韓半島的南北對峙導致了，南北韓現代文化的參與，但雙方傳統文化之亂象。看到了，在歷史上一直裝不了這一切的交往，而且還那麼崇拜文化，深受中國傳統文化影響，不過還有一種瀏覽器，的。韓國現代文化是韓國現代化
3674,佛教
3675,三國時期
3676,民間口頭傳說
3677,日本無條件投降
3678,好萊塢巨片鐵達尼號在韓國
3679,1991年，民營商業電視臺首爾放送
3680,2000年
3681,2000年
3682,豬肉
3683,豬肉
3684,韓國
3685,韓式泡菜
3686,韓國
3687,金屬筷子
3688,韓國燒酒
3689,2790060
3690,
3691,多倫多
3692,
3693,12度
3694,834公里
3695,多倫多皮爾遜國際機場
3696,401號省道
3697,多倫多足球俱樂部
3698,多倫多足球俱樂部
3699,多倫多證券交易所
3700,多倫多
3701,加拿大
3702,1787年
3703,要塞
3704,1787年
3705,1793年
3706,1793年
3707,1834年3月6日
3708,鐵路
3709,半個世紀後，多倫多於1954年
3710,81
3711,1107萬
3712,光緒十一年
3713,甲午戰爭
3714,光緒末年
3715,
3716,光緒末年
3717,市旗雜薩克
3718,外藩蒙古
3719,大蒙古八旗
3720,
3721,高句麗
3722,
3723,王都成
3724,王都成
3725,司馬懿
3726,隋朝
3727,突厥
3728,唐太宗李世前
3729,高句麗
3730,新城
3731,668年
3732,新羅
3733,新羅
3734,新羅神
3735,體積
3736,熱力學
3737,不確定性
3738,政府機構
3739,財經
3740,正面影響
3741,紫色絲病
3742,比爾蓋茨
3743,法蘭克蓋瑞
3744,每週功課
3745,秋季學期
3746,商陸
3747,224名
3748,物理學
3749,總統科技顧問委員會
3750,47位
3751,經濟顧問委員會
3752,路易斯委員會
3753,多元性
3754,1950年
3755,理學院
3756,史特拉斯堡
3757,聖母院博物館
3758,65萬
3759,法蘭西人
3760,19世紀
3761,第二次世界大戰
3762,旅遊業
3763,第二大
3764,萊茵河航運中央委員會
3765,聯合國教科文組織
3766,日耳曼語言的話語話。德語
3767,日耳曼人
3768,神聖羅馬帝國
3769,路德會大學
3770,馬賽曲
3771,19世紀
3772,德意志帝國
3773,高亭
3774,歐洲文藝復興
3775,現代
3776,
3777,後現代主義
3778,政治哲學
3779,貴族政治
3780,柏拉圖
3781,基督教
3782,托馬斯阿奎那
3783,蘇聯時期
3784,電力
3785,嘉定府
3786,成都平原
3787,峨眉山
3788,宋朝時改設嘉定府。元朝時改嘉定府路。明朝時改爲加定直隸州。清朝
3789,地級市
3790,中世紀
3791,哈康五世
3792,1299年
3793,人文主義
3794,挪威
3795,1814年
3796,挪威國會大廈
3797,阿克爾河沿岸
3798,1910年
3799,公共建築
3800,戰國時期
3801,春秋時期
3802,郡縣制
3803,秦漢北魏
3804,特別委員會
3805,1918年6月
3806,紅軍指戰員
3807,爲紅軍指戰員提供政治
3808,芬蘭
3809,莫斯科和平協定
3810,漢莎拉地區
3811,德意志國防軍
3812,蘇聯政府
3813,納粹
3814,近衛頭銜
3815,68
3816,三個月
3817,解放軍
3818,小金門國軍駐軍號及廈門市教黃厝村塔頭社
3819,美國第七艦隊
3820,胡錦濤
3821,臺灣泛綠陣營
3822,1912年
3823,清朝時期
3824,民不聊生的民國時期
3825,共產黨員在國民黨
3826,汪精衛領導的武漢國民政府
3827,1930年
3828,北伐期間，兩黨矛盾激化
3829,1955年
3830,渡江戰役
3831,1955年
3832,廣州
3833,大元帥府
3834,陳炯明
3835,盧溝橋事變
3836,中共
3837,
3838,熱帶氣旋
3839,
3840,1985年
3841,
3842,威爾士
3843,1958年
3844,世界盃賽
3845,巴西
3846,金球獎
3847,1998年
3848,倫敦奧運
3849,2014年
3850,提升對商業利潤的課稅
3851,新政聯盟
3852,7月
3853,杜魯門
3854,豬灣入侵
3855,美國人
3856,
3857,非裔美國人
3858,新政聯盟
3859,埃莉諾羅斯福
3860,埃莉諾羅斯福
3861,明尼蘇達州
3862,黑人
3863,能源部
3864,通信
3865,維吉尼亞州
3866,白人男性
3867,共和黨革命效應
3868,加拿大
3869,共和黨
3870,廢奴民主黨人
3871,凡爾賽條約
3872,富蘭克林德拉諾羅斯福
3873,外交部長理事會
3874,第37次
3875,2007年
3876,潘基文
3877,9月
3878,亞美尼亞
3879,2015年
3880,凹陷
3881,凹陷
3882,1100公尺
3883,新美天津大理石
3884,1920年8月10日，亞美尼亞與不爾什維克簽訂初步協議，同意在最終解決方案達成之前，有一個暫時的不二，什維克佔領此地區。1921年
3885,喬治亞
3886,不爾什維克
3887,亞塞拜然人
3888,赫哲族
3889,唐代
3890,唐玄宗
3891,1284年
3892,努兒乾地方
3893,元朝
3894,二妹公司
3895,西伯利亞
3896,嘉禾二年
3897,公孫淵之
3898,公孫淵之
3899,2000毫米
3900,梅雨時期
3901,2014年
3902,九州旅客鐵道
3903,舊石器時代
3904,道作農耕文明
3905,前方後圓墳
3906,前方後圓墳
3907,東山手和南山首地區
3908,岡本大巴事件後，德川家康更發佈禁酒令，對天主教
3909,斯洛文尼亞
3910,歐洲共同
3911,洛維尼亞
3912,大塞爾維亞主義
3913,1991年
3914,馬其頓
3915,南斯拉夫反法西斯人民解放委員會
3916,1945年
3917,3月
3918,中央委員會
3919,沙文主義
3920,會主義體制
3921,1980年
3922,爭取各自加盟國的權益
3923,爭取各自加盟國的權益，而不再信任中央的宏觀經濟計劃
3924,遺傳物質技術
3925,分子複製技術
3926,基因工程
3927,1973年
3928,基因轉殖生物體
3929,基因工程
3930,凝血因子疫苗
3931,基因轉殖小鼠
3932,複製和幹細胞技術
3933,複製
3934,基因轉殖生物
3935,同源基因
3936,加拿大
3937,美國憲法
3938,17歲
3939,美國綠卡
3940,國家安全會議
3941,美國國土安全部
3942,水泥
3943,人工土木建築材料
3944,
3945,羅馬人
3946,堅固耐久
3947,孔明車
3948,臺灣
3949,45公里
3950,勞動必須藉助資本
3951,
3952,
3953,中國大陸
3954,最安全
3955,丁磊
3956,出售郵件系統軟體授權
3957,新浪
3958,夢幻西遊也引髮網友狂潮
